timestamp,device_id,mac,type,connected_to,traffic,packet_rate,signal,status,mac_changed,flap_count,snmp_oid,snmp_value,syslog_msg
1776957924,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,79,90,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:24 device-1 iotd: [INFO] Device normal
1776957924,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,68,84,59,active,0,0,1.3.6.1.2.1.2.2.1.10,69632,Apr 23 20:55:24 device-2 iotd: [INFO] Device normal
1776957924,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,252,80,92,active,0,0,1.3.6.1.2.1.2.2.1.10,258048,Apr 23 20:55:24 device-3 iotd: [WARN] High traffic 252 pkts/s
1776957924,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,2,83,86,active,0,0,1.3.6.1.2.1.2.2.1.10,2048,Apr 23 20:55:24 device-4 iotd: [INFO] Device normal
1776957924,device_5,AA:BB:CC:05:70:6E,camera,ap_1,6249,73,71,active,0,0,1.3.6.1.2.1.2.2.1.10,6398976,Apr 23 20:55:24 device-5 iotd: [WARN] High traffic 6249 pkts/s
1776957924,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,5057,63,76,active,0,0,1.3.6.1.2.1.2.2.1.10,5178368,Apr 23 20:55:24 device-6 iotd: [WARN] High traffic 5057 pkts/s
1776957924,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,89,28,91,active,0,0,1.3.6.1.2.1.2.2.1.10,91136,Apr 23 20:55:24 device-7 iotd: [INFO] Device normal
1776957924,device_8,AA:BB:CC:08:F0:92,phone,ap_1,236,86,88,active,0,0,1.3.6.1.2.1.2.2.1.10,241664,Apr 23 20:55:24 device-8 iotd: [WARN] High traffic 236 pkts/s
1776957924,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,2,56,81,active,0,0,1.3.6.1.2.1.2.2.1.10,2048,Apr 23 20:55:24 device-9 iotd: [INFO] Device normal
1776957924,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,147,28,76,active,0,0,1.3.6.1.2.1.2.2.1.10,150528,Apr 23 20:55:24 device-10 iotd: [INFO] Device normal
1776957924,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,6662,26,76,active,0,0,1.3.6.1.2.1.2.2.1.10,6821888,Apr 23 20:55:24 device-11 iotd: [WARN] High traffic 6662 pkts/s
1776957924,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,37,34,96,active,0,0,1.3.6.1.2.1.2.2.1.10,37888,Apr 23 20:55:24 device-12 iotd: [INFO] Device normal
1776957924,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,191,85,59,active,0,0,1.3.6.1.2.1.2.2.1.10,195584,Apr 23 20:55:24 device-13 iotd: [INFO] Device normal
1776957924,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,163,68,60,active,0,0,1.3.6.1.2.1.2.2.1.10,166912,Apr 23 20:55:24 device-14 iotd: [INFO] Device normal
1776957925,device_0,AA:BB:CC:00:F4:68,camera,ap_2,9136,72,93,active,0,0,1.3.6.1.2.1.2.2.1.10,9355264,Apr 23 20:55:25 device-0 iotd: [WARN] High traffic 9136 pkts/s
1776957925,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,86,90,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:25 device-1 iotd: [INFO] Device normal
1776957925,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,85,41,60,active,0,0,1.3.6.1.2.1.2.2.1.10,87040,Apr 23 20:55:25 device-2 iotd: [INFO] Device normal
1776957925,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,332,69,92,active,0,0,1.3.6.1.2.1.2.2.1.10,339968,Apr 23 20:55:25 device-3 iotd: [WARN] High traffic 332 pkts/s
1776957925,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,29,86,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:25 device-4 iotd: [INFO] Device normal
1776957925,device_5,AA:BB:CC:05:70:6E,camera,ap_1,9751,32,71,active,0,0,1.3.6.1.2.1.2.2.1.10,9985024,Apr 23 20:55:25 device-5 iotd: [WARN] High traffic 9751 pkts/s
1776957925,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,7884,31,76,active,0,0,1.3.6.1.2.1.2.2.1.10,8073216,Apr 23 20:55:25 device-6 iotd: [WARN] High traffic 7884 pkts/s
1776957925,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,120,64,91,active,0,0,1.3.6.1.2.1.2.2.1.10,122880,Apr 23 20:55:25 device-7 iotd: [INFO] Device normal
1776957925,device_8,AA:BB:CC:08:F0:92,phone,ap_1,279,91,89,active,0,0,1.3.6.1.2.1.2.2.1.10,285696,Apr 23 20:55:25 device-8 iotd: [WARN] High traffic 279 pkts/s
1776957925,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,32,79,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:25 device-9 iotd: [INFO] Device normal
1776957925,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,168,50,78,active,0,0,1.3.6.1.2.1.2.2.1.10,172032,Apr 23 20:55:25 device-10 iotd: [INFO] Device normal
1776957925,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,10397,33,76,active,0,0,1.3.6.1.2.1.2.2.1.10,10646528,Apr 23 20:55:25 device-11 iotd: [WARN] High traffic 10397 pkts/s
1776957925,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,42,70,94,active,0,0,1.3.6.1.2.1.2.2.1.10,43008,Apr 23 20:55:25 device-12 iotd: [INFO] Device normal
1776957925,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,247,77,61,active,0,0,1.3.6.1.2.1.2.2.1.10,252928,Apr 23 20:55:25 device-13 iotd: [WARN] High traffic 247 pkts/s
1776957925,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,214,96,61,active,0,0,1.3.6.1.2.1.2.2.1.10,219136,Apr 23 20:55:25 device-14 iotd: [WARN] High traffic 214 pkts/s
1776957926,device_0,AA:BB:CC:00:F4:68,camera,ap_2,14253,27,95,active,0,0,1.3.6.1.2.1.2.2.1.10,14595072,Apr 23 20:55:26 device-0 iotd: [WARN] High traffic 14253 pkts/s
1776957926,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,3,20,88,active,0,0,1.3.6.1.2.1.2.2.1.10,3072,Apr 23 20:55:26 device-1 iotd: [INFO] Device normal
1776957926,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,106,38,61,active,0,0,1.3.6.1.2.1.2.2.1.10,108544,Apr 23 20:55:26 device-2 iotd: [INFO] Device normal
1776957926,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,435,25,90,active,0,0,1.3.6.1.2.1.2.2.1.10,445440,Apr 23 20:55:26 device-3 iotd: [WARN] High traffic 435 pkts/s
1776957926,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,61,84,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:26 device-4 iotd: [INFO] Device normal
1776957926,device_5,AA:BB:CC:05:70:6E,camera,ap_1,15213,62,73,active,0,0,1.3.6.1.2.1.2.2.1.10,15578112,Apr 23 20:55:26 device-5 iotd: [WARN] High traffic 15213 pkts/s
1776957926,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,12297,22,74,active,0,0,1.3.6.1.2.1.2.2.1.10,12592128,Apr 23 20:55:26 device-6 iotd: [WARN] High traffic 12297 pkts/s
1776957926,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,159,53,93,active,0,0,1.3.6.1.2.1.2.2.1.10,162816,Apr 23 20:55:26 device-7 iotd: [INFO] Device normal
1776957926,device_8,AA:BB:CC:08:F0:92,phone,ap_1,324,87,87,active,0,0,1.3.6.1.2.1.2.2.1.10,331776,Apr 23 20:55:26 device-8 iotd: [WARN] High traffic 324 pkts/s
1776957926,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,82,79,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:26 device-9 iotd: [INFO] Device normal
1776957926,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,198,28,77,active,0,0,1.3.6.1.2.1.2.2.1.10,202752,Apr 23 20:55:26 device-10 iotd: [INFO] Device normal
1776957926,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,16220,35,76,active,0,0,1.3.6.1.2.1.2.2.1.10,16609280,Apr 23 20:55:26 device-11 iotd: [WARN] High traffic 16220 pkts/s
1776957926,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,52,68,93,active,0,0,1.3.6.1.2.1.2.2.1.10,53248,Apr 23 20:55:26 device-12 iotd: [INFO] Device normal
1776957926,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,323,57,60,active,0,0,1.3.6.1.2.1.2.2.1.10,330752,Apr 23 20:55:26 device-13 iotd: [WARN] High traffic 323 pkts/s
1776957926,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,276,59,62,active,0,0,1.3.6.1.2.1.2.2.1.10,282624,Apr 23 20:55:26 device-14 iotd: [WARN] High traffic 276 pkts/s
1776957929,device_0,AA:BB:CC:00:F4:68,camera,ap_2,22239,95,97,active,0,0,1.3.6.1.2.1.2.2.1.10,22772736,Apr 23 20:55:29 device-0 iotd: [WARN] High traffic 22239 pkts/s
1776957929,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,58,88,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:29 device-1 iotd: [INFO] Device normal
1776957929,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,139,55,60,active,0,0,1.3.6.1.2.1.2.2.1.10,142336,Apr 23 20:55:29 device-2 iotd: [INFO] Device normal
1776957929,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,572,47,88,active,0,0,1.3.6.1.2.1.2.2.1.10,585728,Apr 23 20:55:29 device-3 iotd: [WARN] High traffic 572 pkts/s
1776957929,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,88,86,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:29 device-4 iotd: [INFO] Device normal
1776957929,device_5,AA:BB:CC:05:70:6E,camera,ap_1,23733,56,74,active,0,0,1.3.6.1.2.1.2.2.1.10,24302592,Apr 23 20:55:29 device-5 iotd: [WARN] High traffic 23733 pkts/s
1776957929,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,19191,75,74,active,0,0,1.3.6.1.2.1.2.2.1.10,19651584,Apr 23 20:55:29 device-6 iotd: [WARN] High traffic 19191 pkts/s
1776957929,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,204,38,92,active,0,0,1.3.6.1.2.1.2.2.1.10,208896,Apr 23 20:55:29 device-7 iotd: [WARN] High traffic 204 pkts/s
1776957929,device_8,AA:BB:CC:08:F0:92,phone,ap_1,380,74,86,active,0,0,1.3.6.1.2.1.2.2.1.10,389120,Apr 23 20:55:29 device-8 iotd: [WARN] High traffic 380 pkts/s
1776957929,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,65,77,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:29 device-9 iotd: [INFO] Device normal
1776957929,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,232,100,77,active,0,0,1.3.6.1.2.1.2.2.1.10,237568,Apr 23 20:55:29 device-10 iotd: [WARN] High traffic 232 pkts/s
1776957929,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,25307,38,78,active,0,0,1.3.6.1.2.1.2.2.1.10,25914368,Apr 23 20:55:29 device-11 iotd: [WARN] High traffic 25307 pkts/s
1776957929,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,67,71,93,active,0,0,1.3.6.1.2.1.2.2.1.10,68608,Apr 23 20:55:29 device-12 iotd: [INFO] Device normal
1776957929,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,417,30,60,active,0,0,1.3.6.1.2.1.2.2.1.10,427008,Apr 23 20:55:29 device-13 iotd: [WARN] High traffic 417 pkts/s
1776957929,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,354,64,60,active,0,0,1.3.6.1.2.1.2.2.1.10,362496,Apr 23 20:55:29 device-14 iotd: [WARN] High traffic 354 pkts/s
1776957931,device_0,AA:BB:CC:00:F4:68,camera,ap_2,34688,28,95,active,0,0,1.3.6.1.2.1.2.2.1.10,35520512,Apr 23 20:55:31 device-0 iotd: [WARN] High traffic 34688 pkts/s
1776957931,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,79,87,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:31 device-1 iotd: [INFO] Device normal
1776957931,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,179,85,61,active,0,0,1.3.6.1.2.1.2.2.1.10,183296,Apr 23 20:55:31 device-2 iotd: [INFO] Device normal
1776957931,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,748,20,90,active,0,0,1.3.6.1.2.1.2.2.1.10,765952,Apr 23 20:55:31 device-3 iotd: [WARN] High traffic 748 pkts/s
1776957931,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,3,34,87,active,0,0,1.3.6.1.2.1.2.2.1.10,3072,Apr 23 20:55:31 device-4 iotd: [INFO] Device normal
1776957931,device_5,AA:BB:CC:05:70:6E,camera,ap_1,37025,28,75,active,0,0,1.3.6.1.2.1.2.2.1.10,37913600,Apr 23 20:55:31 device-5 iotd: [WARN] High traffic 37025 pkts/s
1776957931,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,29944,86,74,active,0,0,1.3.6.1.2.1.2.2.1.10,30662656,Apr 23 20:55:31 device-6 iotd: [WARN] High traffic 29944 pkts/s
1776957931,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,266,82,92,active,0,0,1.3.6.1.2.1.2.2.1.10,272384,Apr 23 20:55:31 device-7 iotd: [WARN] High traffic 266 pkts/s
1776957931,device_8,AA:BB:CC:08:F0:92,phone,ap_1,439,89,85,active,0,0,1.3.6.1.2.1.2.2.1.10,449536,Apr 23 20:55:31 device-8 iotd: [WARN] High traffic 439 pkts/s
1776957931,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,34,75,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:31 device-9 iotd: [INFO] Device normal
1776957931,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,276,66,79,active,0,0,1.3.6.1.2.1.2.2.1.10,282624,Apr 23 20:55:31 device-10 iotd: [WARN] High traffic 276 pkts/s
1776957931,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,39480,83,77,active,0,0,1.3.6.1.2.1.2.2.1.10,40427520,Apr 23 20:55:31 device-11 iotd: [WARN] High traffic 39480 pkts/s
1776957931,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,93,53,94,active,0,0,1.3.6.1.2.1.2.2.1.10,95232,Apr 23 20:55:31 device-12 iotd: [INFO] Device normal
1776957931,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,543,89,61,active,0,0,1.3.6.1.2.1.2.2.1.10,556032,Apr 23 20:55:31 device-13 iotd: [WARN] High traffic 543 pkts/s
1776957931,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,453,33,58,active,0,0,1.3.6.1.2.1.2.2.1.10,463872,Apr 23 20:55:31 device-14 iotd: [WARN] High traffic 453 pkts/s
1776957933,device_0,AA:BB:CC:00:F4:68,camera,ap_2,54121,91,96,active,0,0,1.3.6.1.2.1.2.2.1.10,55419904,Apr 23 20:55:33 device-0 iotd: [WARN] High traffic 54121 pkts/s
1776957933,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,72,88,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:33 device-1 iotd: [INFO] Device normal
1776957934,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,236,72,60,active,0,0,1.3.6.1.2.1.2.2.1.10,241664,Apr 23 20:55:34 device-2 iotd: [WARN] High traffic 236 pkts/s
1776957934,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,968,24,89,active,0,0,1.3.6.1.2.1.2.2.1.10,991232,Apr 23 20:55:34 device-3 iotd: [WARN] High traffic 968 pkts/s
1776957934,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,3,100,88,active,0,0,1.3.6.1.2.1.2.2.1.10,3072,Apr 23 20:55:34 device-4 iotd: [INFO] Device normal
1776957934,device_5,AA:BB:CC:05:70:6E,camera,ap_1,57757,60,76,active,0,0,1.3.6.1.2.1.2.2.1.10,59143168,Apr 23 20:55:34 device-5 iotd: [WARN] High traffic 57757 pkts/s
1776957934,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,46709,86,72,active,0,0,1.3.6.1.2.1.2.2.1.10,47830016,Apr 23 20:55:34 device-6 iotd: [WARN] High traffic 46709 pkts/s
1776957934,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,348,57,91,active,0,0,1.3.6.1.2.1.2.2.1.10,356352,Apr 23 20:55:34 device-7 iotd: [WARN] High traffic 348 pkts/s
1776957934,device_8,AA:BB:CC:08:F0:92,phone,ap_1,512,95,85,active,0,0,1.3.6.1.2.1.2.2.1.10,524288,Apr 23 20:55:34 device-8 iotd: [WARN] High traffic 512 pkts/s
1776957934,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,3,55,74,active,0,0,1.3.6.1.2.1.2.2.1.10,3072,Apr 23 20:55:34 device-9 iotd: [INFO] Device normal
1776957934,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,321,29,81,active,0,0,1.3.6.1.2.1.2.2.1.10,328704,Apr 23 20:55:34 device-10 iotd: [WARN] High traffic 321 pkts/s
1776957934,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,61595,77,75,active,0,0,1.3.6.1.2.1.2.2.1.10,63073280,Apr 23 20:55:34 device-11 iotd: [WARN] High traffic 61595 pkts/s
1776957934,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,120,72,96,active,0,0,1.3.6.1.2.1.2.2.1.10,122880,Apr 23 20:55:34 device-12 iotd: [INFO] Device normal
1776957934,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,707,23,60,active,0,0,1.3.6.1.2.1.2.2.1.10,723968,Apr 23 20:55:34 device-13 iotd: [WARN] High traffic 707 pkts/s
1776957934,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,595,64,59,active,0,0,1.3.6.1.2.1.2.2.1.10,609280,Apr 23 20:55:34 device-14 iotd: [WARN] High traffic 595 pkts/s
1776957935,device_0,AA:BB:CC:00:F4:68,camera,ap_2,45465,88,95,active,0,0,1.3.6.1.2.1.2.2.1.10,46556160,Apr 23 20:55:35 device-0 iotd: [WARN] High traffic 45465 pkts/s
1776957935,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,45,87,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:35 device-1 iotd: [INFO] Device normal
1776957935,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,165,53,60,active,0,0,1.3.6.1.2.1.2.2.1.10,168960,Apr 23 20:55:35 device-2 iotd: [INFO] Device normal
1776957935,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,674,21,90,active,0,0,1.3.6.1.2.1.2.2.1.10,690176,Apr 23 20:55:35 device-3 iotd: [WARN] High traffic 674 pkts/s
1776957935,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,62,89,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:35 device-4 iotd: [INFO] Device normal
1776957935,device_5,AA:BB:CC:05:70:6E,camera,ap_1,48518,50,76,active,0,0,1.3.6.1.2.1.2.2.1.10,49682432,Apr 23 20:55:35 device-5 iotd: [WARN] High traffic 48518 pkts/s
1776957935,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,39238,23,72,active,0,0,1.3.6.1.2.1.2.2.1.10,40179712,Apr 23 20:55:35 device-6 iotd: [WARN] High traffic 39238 pkts/s
1776957936,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,240,25,91,active,0,0,1.3.6.1.2.1.2.2.1.10,245760,Apr 23 20:55:36 device-7 iotd: [WARN] High traffic 240 pkts/s
1776957936,device_8,AA:BB:CC:08:F0:92,phone,ap_1,320,64,83,active,0,0,1.3.6.1.2.1.2.2.1.10,327680,Apr 23 20:55:36 device-8 iotd: [WARN] High traffic 320 pkts/s
1776957936,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,44,76,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:36 device-9 iotd: [INFO] Device normal
1776957936,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,201,29,80,active,0,0,1.3.6.1.2.1.2.2.1.10,205824,Apr 23 20:55:36 device-10 iotd: [WARN] High traffic 201 pkts/s
1776957936,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,51743,36,74,active,0,0,1.3.6.1.2.1.2.2.1.10,52984832,Apr 23 20:55:36 device-11 iotd: [WARN] High traffic 51743 pkts/s
1776957936,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,84,76,96,active,0,0,1.3.6.1.2.1.2.2.1.10,86016,Apr 23 20:55:36 device-12 iotd: [INFO] Device normal
1776957936,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,493,24,60,active,0,0,1.3.6.1.2.1.2.2.1.10,504832,Apr 23 20:55:36 device-13 iotd: [WARN] High traffic 493 pkts/s
1776957936,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,413,57,59,active,0,0,1.3.6.1.2.1.2.2.1.10,422912,Apr 23 20:55:36 device-14 iotd: [WARN] High traffic 413 pkts/s
1776957937,device_0,AA:BB:CC:00:F4:68,camera,ap_2,38191,49,93,active,0,0,1.3.6.1.2.1.2.2.1.10,39107584,Apr 23 20:55:37 device-0 iotd: [WARN] High traffic 38191 pkts/s
1776957937,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,36,85,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:37 device-1 iotd: [INFO] Device normal
1776957937,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,116,48,60,active,0,0,1.3.6.1.2.1.2.2.1.10,118784,Apr 23 20:55:37 device-2 iotd: [INFO] Device normal
1776957937,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,471,92,90,active,0,0,1.3.6.1.2.1.2.2.1.10,482304,Apr 23 20:55:37 device-3 iotd: [WARN] High traffic 471 pkts/s
1776957937,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,24,89,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:37 device-4 iotd: [INFO] Device normal
1776957937,device_5,AA:BB:CC:05:70:6E,camera,ap_1,40756,60,76,active,0,0,1.3.6.1.2.1.2.2.1.10,41734144,Apr 23 20:55:37 device-5 iotd: [WARN] High traffic 40756 pkts/s
1776957937,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,32956,76,71,active,0,0,1.3.6.1.2.1.2.2.1.10,33746944,Apr 23 20:55:37 device-6 iotd: [WARN] High traffic 32956 pkts/s
1776957937,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,166,86,93,active,0,0,1.3.6.1.2.1.2.2.1.10,169984,Apr 23 20:55:37 device-7 iotd: [INFO] Device normal
1776957937,device_8,AA:BB:CC:08:F0:92,phone,ap_1,202,24,83,active,0,0,1.3.6.1.2.1.2.2.1.10,206848,Apr 23 20:55:37 device-8 iotd: [WARN] High traffic 202 pkts/s
1776957937,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,55,76,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:37 device-9 iotd: [INFO] Device normal
1776957937,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,124,37,80,active,0,0,1.3.6.1.2.1.2.2.1.10,126976,Apr 23 20:55:37 device-10 iotd: [INFO] Device normal
1776957937,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,43464,29,75,active,0,0,1.3.6.1.2.1.2.2.1.10,44507136,Apr 23 20:55:37 device-11 iotd: [WARN] High traffic 43464 pkts/s
1776957937,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,56,87,98,active,0,0,1.3.6.1.2.1.2.2.1.10,57344,Apr 23 20:55:37 device-12 iotd: [INFO] Device normal
1776957937,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,348,36,61,active,0,0,1.3.6.1.2.1.2.2.1.10,356352,Apr 23 20:55:37 device-13 iotd: [WARN] High traffic 348 pkts/s
1776957937,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,287,69,59,active,0,0,1.3.6.1.2.1.2.2.1.10,293888,Apr 23 20:55:37 device-14 iotd: [WARN] High traffic 287 pkts/s
1776957938,device_0,AA:BB:CC:00:F4:68,camera,ap_2,32078,24,92,active,0,0,1.3.6.1.2.1.2.2.1.10,32847872,Apr 23 20:55:38 device-0 iotd: [WARN] High traffic 32078 pkts/s
1776957938,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,63,85,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:38 device-1 iotd: [INFO] Device normal
1776957938,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,81,72,61,active,0,0,1.3.6.1.2.1.2.2.1.10,82944,Apr 23 20:55:38 device-2 iotd: [INFO] Device normal
1776957938,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,329,86,92,active,0,0,1.3.6.1.2.1.2.2.1.10,336896,Apr 23 20:55:38 device-3 iotd: [WARN] High traffic 329 pkts/s
1776957938,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,93,89,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:38 device-4 iotd: [INFO] Device normal
1776957938,device_5,AA:BB:CC:05:70:6E,camera,ap_1,34235,48,78,active,0,0,1.3.6.1.2.1.2.2.1.10,35056640,Apr 23 20:55:38 device-5 iotd: [WARN] High traffic 34235 pkts/s
1776957938,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,27681,80,69,active,0,0,1.3.6.1.2.1.2.2.1.10,28345344,Apr 23 20:55:38 device-6 iotd: [WARN] High traffic 27681 pkts/s
1776957938,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,114,75,91,active,0,0,1.3.6.1.2.1.2.2.1.10,116736,Apr 23 20:55:38 device-7 iotd: [INFO] Device normal
1776957938,device_8,AA:BB:CC:08:F0:92,phone,ap_1,130,99,83,active,0,0,1.3.6.1.2.1.2.2.1.10,133120,Apr 23 20:55:38 device-8 iotd: [INFO] Device normal
1776957938,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,65,78,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:38 device-9 iotd: [INFO] Device normal
1776957938,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,79,92,80,active,0,0,1.3.6.1.2.1.2.2.1.10,80896,Apr 23 20:55:38 device-10 iotd: [INFO] Device normal
1776957938,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,36505,22,75,active,0,0,1.3.6.1.2.1.2.2.1.10,37381120,Apr 23 20:55:38 device-11 iotd: [WARN] High traffic 36505 pkts/s
1776957938,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,35,57,97,active,0,0,1.3.6.1.2.1.2.2.1.10,35840,Apr 23 20:55:38 device-12 iotd: [INFO] Device normal
